Host	Sat	r50m	r90m	r50r	r90r	SFR_mem	u_mem	g_mem	r_mem	i_mem	z_mem	metal_mem	ager_mem	t50_mem	t90_mem	SFR_r50m	u_r50m	g_r50m	r_r50m	i_r50m	z_r50m	metal_r50m	ager_r50m	t50_r50m	t90_r50m	mgas_r50m	mcold_r50m	mdm_r50m	SFR_r90m	u_r90m	g_r90m	r_r90m	i_r90m	z_r90m	metal_r90m	ager_r90m	t50_r90m	t90_r90m	mgas_r90m	mcold_r90m	mdm_r90m	SFR_r50r	u_r50r	g_r50r	r_r50r	i_r50r	z_r50r	metal_r50r	ager_r50r	t50_r50r	t90_r50r	mgas_r50r	mcold_r50r	mdm_r50r	SFR_r90r	u_r90r	g_r90r	r_r90r	i_r90r	z_r90r	metal_r90r	ager_r90r	t50_r90r	t90_r90r	mgas_r90r	mcold_r90r	mdm_r90r	SFR_rmax	u_rmax	g_rmax	r_rmax	i_rmax	z_rmax	metal_rmax	ager_rmax	t50_rmax	t90_rmax	mgas_rmax	mcold_rmax	mdm_rmax
3	263	4.150726375141669e-05	0.00010148436483222973	3.178816350809037e-05	8.36270471562518e-05	0.0884128833099543	5709189.7275513355	15092843.895441582	22859596.503777314	28704024.336938616	35060507.676632844	0.004880839026911848	3.2100883736196724	2.3836039805675213	7.232044134965437	0.09548117938515459	4854605.487570514	10908941.852791047	15200479.121402977	18523431.9150208	22454344.8848215	0.006002026533246035	2.245070722072168	1.623708407317947	5.439597898956211	1561009035.806144	1513528206.9846153	3096365706.916393	0.10567876651063904	6165473.749557672	15105298.441847255	22211452.447050862	27613202.371685434	33619104.51508999	0.005119354487355259	2.934653547419134	2.2007857875026957	6.720445579134615	3147546822.332822	2664244357.303323	11988130185.042162	0.08758742868404758	4104946.7775462717	8864880.17684268	12030146.308643647	14507040.290998334	17511855.40958284	0.00632351818929638	2.001036871352957	1.3790089003863437	5.115403486560913	1187995918.213464	1161173554.9167821	1813071281.8738012	0.10567876651063904	6009783.886843329	14580885.633539641	21286760.66288029	26395079.65813702	32136024.515241403	0.0052806805400738704	2.8076601473413043	2.126794757302026	6.429932875644259	2866335251.9403167	2606391497.8330917	9471690115.093914	0.10567876651063904	6525901.241642157	16298729.769944724	24314306.31782034	30383867.048236474	36970505.565807655	0.004750330373421976	3.2302104683620665	2.392431963351667	7.3420298764758725	3730160242.1473365	2673270244.135265	27208927889.68059
3	327	2.797012272079366e-05	4.90380840544286e-05	2.6692060207176146e-05	4.564176757080257e-05	0.004825191297473617	219429.77797559495	475283.86223473947	645384.9177224074	794940.1890515498	926817.6641420907	0.0009717111526326324	4.646560628917621	7.248165376352476	8.217796088877991	0.0032167941983157447	118164.0512394716	254570.30197349784	341379.22225074685	416521.3170916946	482655.5328566628	0.0010123340410962292	4.326066101565936	6.937312353946477	7.963775375027114	85312314.1086171	72452391.73357385	735515442.008379	0.004232623945152295	207582.46220252078	445974.30210750335	600499.0718352852	738090.8061741563	861011.3537777257	0.000978879383038252	4.501357198830042	7.112212687804377	8.128357594647614	320073235.12456906	242037661.7543881	1921084039.091815	0.003132141719412699	113656.69063843669	242596.67224764882	322670.3450922583	392726.07003043994	454941.3725506774	0.001016388118462146	4.222773626562497	6.74749653980853	7.949065743800636	73315530.22448522	62331269.30853453	668650401.825799	0.004063318987346204	202451.35222484084	433587.6470902324	582116.7612497906	714811.459056658	833800.4978093035	0.000983667441297581	4.447942975471175	7.1101084632022395	8.119063458130272	293438647.95429885	231869364.05788088	1719203052.3867178	0.004825191297473617	224783.2621905939	490895.97756269475	672131.8737386087	830073.0902015561	967910.1067393641	0.0009520438020813721	4.785279279042777	7.281561813323672	8.277427828740489	621726974.5319935	259966568.7268086	4707556002.085096
3	3131	1.7278313663001056e-05	3.108558985883388e-05	1.7278313663001056e-05	3.1360462225066603e-05	0.0	3110.236839379489	8805.699648048092	15016.534301167145	19559.766533658225	22527.455801580665	0.0004942905282876215	9.41983385618013	9.851862865251462	10.377115279527686	0.0	1568.9605117080596	4404.354161733417	7490.820865233298	9745.255290256664	11189.24415993581	0.00041016429371147596	9.493074402053098	9.851875979520255	10.374553136652363	14464879.577727787	9025886.83194222	254601499.15674654	0.0	3572.1534239563725	10121.855555568418	17267.458954511778	22495.552969328986	25911.647244780874	0.0004865897206814724	9.454548949714189	9.852101085729085	10.37718890392826	19276978.808808643	9025886.83194222	429479296.55734015	0.0	1568.9605117080596	4404.354161733417	7490.820865233298	9745.255290256664	11189.24415993581	0.00041016429371147596	9.493074402053098	9.851875979520255	10.374553136652363	14464879.577727787	9025886.83194222	254601499.15674654	0.0	3622.851293855172	10268.85158498137	17520.213835167866	22826.525474345206	26296.810156563693	0.0004914432442893848	9.444869786665889	9.852030367960165	10.37718890392826	19344222.37797511	9025886.83194222	432051028.87205476	0.0	6763.00667464098	19615.893958194112	33641.960942144055	43918.05521333147	51000.92291173869	0.0007526646332069267	8.972210441004014	9.85019911708859	10.37200434664858	26142475.674867507	9025886.83194222	766376229.7849543
4	405	4.2585673287967574e-05	6.902798854932722e-05	4.213668759061173e-05	6.884854617192321e-05	0.0	134445.93571199864	429804.4735828868	753188.0705950577	995134.4170025396	1194196.149955974	0.0016602196778884625	6.535219092142971	6.2979578132145635	7.934944969076964	0.0	67929.45530888133	218534.79671865015	382837.7414556028	505250.59690170275	607039.3308274448	0.0017886984519873438	6.313507926020532	6.16116725116616	7.811398248118126	312179.126430255	0.0	555494179.9783561	0.0	121665.398065624	389260.79614944384	682138.1158487306	901170.0012978102	1081621.5312613638	0.001675586706599846	6.508674414142414	6.289838706226047	7.926436637012862	1304155.6667399395	0.0	1217715251.0173686	0.0	66813.48695078857	214955.9888221434	376560.0457765324	496951.62646518473	597071.4138963795	0.0017906832036726722	6.310176286899134	6.160048855573643	7.809338812791851	302752.25113143446	0.0	545207250.7194977	0.0	121372.0594899887	388323.2558313074	680492.90678525	898993.0125006252	1079007.1376770257	0.00167568790261854	6.508475282646899	6.289838706226047	7.926891037501411	1293737.0815242315	0.0	1215143518.702654	0.0	147581.50773546653	470904.92254523747	825093.4544061382	1090234.5948570105	1307724.3072664454	0.0016294942452503949	6.587677816726238	6.340703526258357	7.99948407725242	3742965.588856202	0.0	1777067029.4677968
4	430	2.2620314463678964e-05	3.68947058351826e-05	2.2560093456461754e-05	3.681689222606126e-05	0.0	14024.821545272787	39249.34185298623	66546.07400419438	87148.06139864685	100737.90711665433	0.00032241639720229646	8.642271382713368	8.534719164577742	9.987604002846265	0.0	7061.760338692527	19793.625012458582	33588.95765251503	44038.70272677586	50984.63118146349	0.0003368895910995873	8.534171373027435	8.532969047264011	9.925938994394391	41535.61553696839	0.0	531062722.98856723	0.0	12815.24336108415	35880.3154183734	60848.704319815966	79704.14965086062	92160.0144401955	0.0003256978897963114	8.621158990335479	8.534440970671724	9.986780486451657	179668.372121734	0.0	972114814.9621232	0.0	6998.941111058561	19617.72941164053	33290.91155724462	43649.84924138798	50537.02334565117	0.0003371006877907674	8.528841585442937	8.532825291737549	9.925930794981205	41217.329435885236	0.0	529776856.83121	0.0	12778.242725721537	35777.695878664024	60675.391361665905	79478.25862834588	91900.66601885959	0.0003258966193777713	8.620067061910344	8.534438337012006	9.98678551032613	178740.9728016659	0.0	972114814.9621232	0.0	16420.216793581076	45920.8457127038	77821.21865556434	101849.02739133546	117636.45320293757	0.000316021697372109	8.70277103177685	8.53546151378412	9.990021676583847	567283.388810912	0.0	1420882103.8798232
4	134	3.0546520880974104e-05	5.743812339043615e-05	2.563344787281106e-05	4.988072645760556e-05	0.11252347097245562	5799575.497945335	13259201.819322191	18246038.454762522	22087195.186620377	26588495.369363163	0.006177977794260082	2.7409145902928085	1.3143876792513502	7.9432348357879325	0.07289718701203654	3694319.6026300834	8340278.262081032	11093683.03751626	13219382.629165776	15804182.223533612	0.0067006218492627395	2.1558235001616164	1.062947150639852	6.589696955994342	975730939.3811495	938011093.7077404	2387853454.212517	0.11210020857794038	5660449.565418898	12751996.066463668	17332623.580729283	20869780.62685401	25059830.419036314	0.006314731368057341	2.568564634945218	1.2289455459448657	7.665090454516117	1946164378.6343305	1777067832.6175969	6488480630.024965	0.06299892014504525	3220400.7769361963	7027750.627965731	9176407.80176946	10849186.9173936	12916578.544146366	0.00683481652681767	1.9919281777019748	0.9778916751424962	6.019871301928376	794272401.5262295	770287041.73739	1697343327.7116437	0.10855087762867754	5459280.276427907	12201245.288431956	16474977.450990811	19779594.35066803	23716823.240594372	0.006384348587483283	2.4766739600419827	1.1905944925857703	7.506268390842806	1651249701.281515	1522664321.8280919	5328629356.088675	0.11269277593026171	5828605.621369858	13330213.387313748	18337438.02577622	22195155.42975849	26716032.0402031	0.0061622744425331565	2.7463803614386544	1.3138473831703035	7.9630983817359855	3162494804.553324	2423316367.206993	12682497910.015106
4	410	2.2118003979417596e-05	3.511451166806799e-05	2.2112870480777125e-05	3.5061348718121696e-05	0.0	13918.223017970453	39356.899436807784	67004.50654224893	87115.82506362049	100017.6326637148	0.00036862829755275324	9.90552555436318	9.897306319307368	10.22907934405814	0.0	6937.867100017093	19670.60303876336	33534.14286903933	43626.9892517767	50140.74550705643	0.0003880910439851851	9.86826736228386	9.896655038413252	10.20422342342859	136764.81621964992	0.0	537492053.7753538	0.0	12559.449686594235	35524.08880596588	60487.218839612106	78647.41480839284	90304.98620835121	0.0003706043932707601	9.900229852010453	9.89727664585609	10.225628068348326	548348.3150298164	0.0	947683357.9723344	0.0	6929.592397258982	19647.503265952124	33494.88950090174	43575.9956503142	50082.39480324015	0.00038816778866681764	9.868262847696798	9.896663542690739	10.20422342342859	136556.6903927903	0.0	537492053.7753538	0.0	12551.016367795373	35500.741204830934	60448.01616145425	78596.7553444486	90247.32679919545	0.00037071799541653924	9.90013090612214	9.897272160553303	10.225628068348326	546097.7021099058	0.0	946397491.814977	0.0	16621.766473232936	46961.79098747861	79914.32143206458	103877.04651066348	119218.43387543315	0.0003622026950213266	9.920067467660054	9.897734862338096	10.268084795611877	2716820.786095384	0.0	1602189232.067203
4	325	3.470589087439012e-05	6.233776214342523e-05	3.416600729774735e-05	6.178943432001692e-05	0.0	180541.6038212105	602698.2519285211	1071697.3288917942	1414119.933915882	1704186.4110934478	0.002362920046923665	7.285805846323101	7.423244892069867	9.611786152263656	0.0	91243.67096295586	307669.80876223446	547400.7230348862	721741.7071064858	871700.244992941	0.0025961516216727967	6.9731708965560975	6.971141289958278	8.784812171283127	199151956.48735192	166152657.04336953	865387923.9014668	0.0	162924.10872670065	545137.9518670563	969494.194502611	1279052.779186014	1542192.9272555998	0.0024157166243833537	7.214388847527617	7.314493932438036	9.381613072244175	265972286.4081925	166236209.06893218	2000807740.8479676	0.0	89307.01958002003	301185.88955936604	535858.6060415878	706502.8593231554	853319.2465794503	0.0026009781299516322	6.966382400022012	6.964668737405161	8.767579252900259	197277130.2360177	165716708.56612974	848671663.8558218	0.0	162108.69600673384	542485.9490510571	964785.9448720923	1272829.587428183	1534738.0254460517	0.0024189052312140946	7.209842145108397	7.30525401732706	9.356584671837158	265354268.2580715	166236209.06893218	1972518685.386107	0.0	190798.7662088838	635544.2748557903	1129791.7590583225	1490840.3254376506	1795739.0329080122	0.002320351307923566	7.339948323055613	7.539588556768888	9.613765670800458	301395733.1876275	166236209.06893218	3187662204.0887613
4	416	1.9986425979400352e-05	3.904521790928519e-05	1.7282866702855245e-05	3.6902827144210174e-05	0.0	83996.94428856837	242188.55255654056	398753.1297758615	505422.8137107408	578320.3455198987	0.0007765768274472756	6.8060225948189155	9.083913128032002	10.013928833361184	0.0	51666.01379470716	146815.8258010912	235680.91292964687	293578.8424374304	332283.74527226284	0.0008309443295662973	5.519222229990425	2.726702006393143	9.77604161207709	378353190.45827883	371566400.4803461	988831075.0077682	0.0	78037.81741719645	224528.73264996285	368199.9648488779	465423.3369931587	531690.0593179432	0.0007870817760019492	6.590845225303706	9.080354252069823	9.98428686838911	655951206.8820895	586825201.3597075	2542157393.095393	0.0	44062.8770478769	124844.16238652063	199368.02532289232	247441.4052374203	279412.5048359625	0.0008432027947981115	5.258995566923454	2.391043574054841	9.715974791050655	323744204.3544717	319652350.91425335	784378355.9879565	0.0	76201.53202284346	219102.4433768677	358871.0205989527	453260.694558683	517543.1455479018	0.0007902305752235584	6.526618384790504	9.075967168810525	9.950205299619398	637586867.9343282	581296361.7728288	2351849201.8065124	0.0	87524.74094829723	252661.91586068014	416913.69049399043	529229.2661409593	606097.136029964	0.000771431105074123	6.924333220236595	9.089614913663263	10.041050129973893	825703061.0571269	589953622.6419896	4267789776.2688975
4	151	2.580790121041988e-05	4.723016901081211e-05	2.517116579561405e-05	4.6555532830442844e-05	0.0	71501.34164552037	211273.8260140307	361499.0817320015	473573.32180504536	555990.7516463444	0.0007469681056967685	7.515974477864739	7.947016618089354	9.9700933324016	0.0	36873.6968490507	109296.0600847136	186688.2468411472	244231.15835522223	286927.9877939836	0.0007952074211305495	7.161861534173	7.6296545037591095	9.911528136317491	421211884.90173185	403908637.8162962	1032550524.3579166	0.0	65221.37721651261	192898.88978092652	329978.5654240169	432231.99385461886	507642.8973424374	0.0007590926005981528	7.434821699899149	7.896712447072917	9.95620291515779	652572366.4721657	505647441.9167549	2386567588.0551596	0.0	35689.814210168304	105814.84190231218	180726.082909849	236412.4910175282	277757.0018990644	0.0007987024152381505	7.141463272743522	7.589441477897825	9.908828258269804	408848912.84016466	393282334.6232472	997832138.1092693	0.0	64637.50269016475	191203.3340394294	327077.9931144558	428426.00632478116	503193.16220353555	0.0007607519818134624	7.426800829471021	7.892864357597885	9.95438540928145	647664256.6908176	505647441.9167549	2355706800.2785845	0.0	76418.03210736837	225370.80956477462	385572.6959675479	504988.1085364019	592328.5636477529	0.0007268007287359457	7.6260719857980055	8.092162254448738	9.98623136197002	811872337.8981823	505647441.9167549	3704580399.3463984
4	3168	2.722597924926575e-06	5.185170233238632e-06	1.338944975918927e-06	3.526907678269949e-06	0.004220477615822137	170363.63858497792	203723.53671030307	185260.0950081583	180412.44879746664	184621.97019828015	0.0060723356381756416	0.2964369056190431	0.01576656759853634	0.7453653305995349	0.0038818677002099527	163075.34221834582	188598.3749914116	166820.99363585634	159508.18789457527	160840.38363868505	0.0064438730825120355	0.19457789890658897	0.013625565387256344	0.4763889391372018	37003985.82101	36994982.52825049	6429330.78678653	0.005067002404852596	200019.72238256715	273383.85305599315	270844.5902886165	277905.0674752525	296318.78888226754	0.005626165485919889	0.5997717237303549	0.05836498332457296	1.2844140599768625	63234871.671449505	63155740.99101236	20573858.517716896	0.0018955710283209142	99874.8081390688	107181.42172313583	90916.89404720442	83756.36539765743	81166.14278450531	0.0069644511873193215	0.07320487697128446	0.007098925154421566	0.13110019961665564	13272006.12692163	13268103.477070147	0.0	0.004135825136919091	173511.43522717705	212751.92102109717	195860.56469817075	192292.63961138777	198290.0658405977	0.006095360357076753	0.320237063930177	0.01698990586971405	0.7486565625078541	46609198.98254727	46590244.11393109	6429330.78678653	0.006844704461816556	254832.17002786882	409266.2092197197	446720.420736222	482582.03946193453	532944.5104403951	0.005143194354638364	1.0358040416292325	0.2899007118066983	3.0658560757929667	91953210.45560335	91768227.32414521	45005315.50750571
7	1009	3.893245789174897e-05	6.90706488043551e-05	3.3134211660233114e-05	6.36013811835341e-05	0.0077033755801771756	897964.6059283668	2185077.7387713795	2891095.883886589	3364835.5831752224	3757581.1497097416	0.00123504047193537	1.5810040720004543	1.0974362996744667	3.875521291566762	0.007280113185661945	598018.0392724827	1389679.7020284133	1756813.5476621857	2019814.35611738	2261071.903162204	0.0013776483398983033	1.2281103301971128	0.8347329000283459	3.116461032609031	842494406.2544988	768419368.7032931	923251900.9825456	0.0077033755801771756	851898.4024247393	2060154.498464172	2708965.548843663	3147707.5763755008	3516458.076543734	0.0012547188271232897	1.5280671214074553	1.0220083367274224	3.7488129223990603	1444085631.6046894	1043140783.335602	2489436880.643744	0.0071954607067588995	506039.111685967	1157509.5938736643	1445425.7795137758	1655487.1578318058	1852305.9076531627	0.0014119936013609448	1.151974129172686	0.8274632541432929	2.9834498789024178	667799959.4212248	618913308.454253	646790677.1507249	0.0077033755801771756	828161.1112705305	1995164.4842482226	2612488.3403070956	3031713.109704854	3387072.2122435435	0.0012694212036645893	1.4913179119329651	1.0078442183735508	3.6814482405739253	1353768120.1163116	1029250789.1891224	2210403924.4972086	0.0077033755801771756	925911.7944649028	2261688.7363552856	3008492.4531462956	3509399.683236381	3920923.4288401892	0.0012065962867208058	1.6443844212639682	1.1289390339687628	4.090234337994591	1940207193.4868135	1052108829.489755	4611116040.2832985
7	908	4.523052604241665e-05	7.997106553361969e-05	4.49508695568788e-05	7.943111608603594e-05	0.0	18549.44452686737	54522.69534830005	86773.94468033485	106944.45151631419	121784.30295629537	0.001577551025416791	2.917565706411069	2.497451746829894	4.689149440884443	0.0	12967.570350833832	38150.19529705036	60972.60307944469	75336.62732964043	85859.15182562257	0.001521246765298317	3.018306317878732	2.568876764140109	4.778191650003448	1439611.4551569447	0.0	82295434.07086758	0.0	34378.224755005474	100846.84737715281	161915.7520527244	201216.41672353825	230154.45370325004	0.0014617801576964765	3.2453755163606335	3.0707987755768666	4.839107327614339	7727072.721804967	0.0	380616382.5777626	0.0	12780.711819928472	37605.380171764686	60078.68042050402	74188.50513851689	84512.52727617403	0.00152203920034242	3.003992378944446	2.566708648098011	4.774374766818208	1425246.2080950364	0.0	81009567.91351028	0.0	34109.656955454055	100063.65881850713	160656.3618102187	199640.87264486915	228344.19776937476	0.0014634314289258897	3.244706044538107	3.070053642659639	4.840239907624685	7582248.188794503	0.0	374187051.79097605	0.0	57416.76823209247	167551.80066503154	268548.0887746799	334968.386509439	384721.957801171	0.0015082858834508095	3.4482770606427593	3.201828876058123	4.871245365211519	50142958.083354056	0.0	1351445331.3825283
